ts,cash,margin_used,unrealized_pnl,equity,open_positions
2026-09-22T00:00:00+00:00,6130.051663,3933.896651,-19.69554884,10044.25276,2
2026-09-22T00:15:00+00:00,6130.051663,3933.896651,-19.33210635,10044.61621,2
2026-09-22T00:30:00+00:00,6130.051663,3933.896651,-16.32072569,10047.62759,2
2026-09-22T00:45:00+00:00,6130.051663,3933.896651,-19.17634528,10044.77197,2
2026-09-22T01:00:00+00:00,6130.051663,3933.896651,-22.03196487,10041.91635,2
2026-09-22T01:15:00+00:00,6130.051663,3933.896651,-20.37051347,10043.5778,2
2026-09-22T01:30:00+00:00,6130.051663,3933.896651,-20.05899133,10043.88932,2
2026-09-22T01:45:00+00:00,6130.051663,3933.896651,-17.7225753,10046.22574,2
2026-09-22T02:00:00+00:00,6130.051663,3933.896651,-19.48786741,10044.46045,2
2026-09-22T02:15:00+00:00,6130.051663,3933.896651,-17.41105317,10046.53726,2
2026-09-22T02:30:00+00:00,6130.051663,3933.896651,-16.94376996,10047.00454,2
2026-09-22T02:45:00+00:00,5072.79895,4990.568194,-30.57647951,10032.79066,3
2026-09-22T03:00:00+00:00,5072.79895,4990.568194,-37.0774783,10026.28967,3
2026-09-22T03:15:00+00:00,5072.79895,4990.568194,-51.00803991,10012.3591,3
2026-09-22T03:30:00+00:00,5072.79895,4990.568194,-57.81440847,10005.55274,3
2026-09-22T03:45:00+00:00,5072.79895,4990.568194,-60.55658356,10002.81056,3
2026-09-22T04:00:00+00:00,5072.79895,4990.568194,-79.98229963,9983.384845,3
2026-09-22T04:15:00+00:00,3732.547714,6330.082697,-84.395108,9978.235303,4
2026-09-22T04:30:00+00:00,3732.547714,6330.082697,-117.7679353,9944.862476,4
2026-09-22T04:45:00+00:00,5895.431331,4064.401736,-62.42319594,9897.40987,3
2026-09-22T05:00:00+00:00,5895.431331,4064.401736,-44.47224166,9915.360825,3
2026-09-22T05:15:00+00:00,5895.431331,4064.401736,-47.77890582,9912.054161,3
2026-09-22T05:30:00+00:00,5895.431331,4064.401736,-39.36422941,9920.468837,3
2026-09-22T05:45:00+00:00,5895.431331,4064.401736,-23.11425833,9936.718808,3
2026-09-22T06:00:00+00:00,2893.923733,7064.259412,-15.71752336,9942.465621,4
2026-09-22T06:15:00+00:00,2893.923733,7064.259412,-35.56849187,9922.614653,4
2026-09-22T06:30:00+00:00,2893.923733,7064.259412,-51.11215025,9907.070994,4
2026-09-22T06:45:00+00:00,0,9953.871895,-52.74548946,9901.126405,5
2026-09-22T07:00:00+00:00,0,9953.871895,-69.97820274,9883.893692,5
2026-09-22T07:15:00+00:00,0,9953.871895,-49.40248015,9904.469414,5
2026-09-22T07:30:00+00:00,0,9953.871895,-38.94618075,9914.925714,5
2026-09-22T07:45:00+00:00,0,9953.871895,-55.70928218,9898.162612,5
2026-09-22T08:00:00+00:00,1.016623304,9953.871895,-74.64379631,9880.244722,5
2026-09-22T08:15:00+00:00,1.016623304,9953.871895,-62.68516279,9892.203355,5
2026-09-22T08:30:00+00:00,1.016623304,9953.871895,-160.7324398,9794.156078,5
2026-09-22T08:45:00+00:00,1.016623304,9953.871895,-159.4896339,9795.398884,5
2026-09-22T09:00:00+00:00,1.016623304,9953.871895,-121.2316791,9833.656839,5
2026-09-22T09:15:00+00:00,1.016623304,9953.871895,-132.6718273,9822.216691,5
2026-09-22T09:30:00+00:00,1.016623304,9953.871895,-158.8600601,9796.028458,5
2026-09-22T09:45:00+00:00,1.016623304,9953.871895,-178.785724,9776.102794,5
2026-09-22T10:00:00+00:00,2.273736754e-13,9987.251487,-171.5990486,9815.652439,5
2026-09-22T10:15:00+00:00,2.273736754e-13,9987.251487,-153.7941225,9833.457365,5
2026-09-22T10:30:00+00:00,2.273736754e-13,9987.251487,-154.2141769,9833.037311,5
2026-09-22T10:45:00+00:00,2.273736754e-13,9987.251487,-154.6425358,9832.608952,5
2026-09-22T11:00:00+00:00,2.273736754e-13,9987.251487,-146.6839765,9840.567511,5
2026-09-22T11:15:00+00:00,2.273736754e-13,9987.251487,-158.3717645,9828.879723,5
2026-09-22T11:30:00+00:00,2.273736754e-13,9987.251487,-195.2079542,9792.043533,5
2026-09-22T11:45:00+00:00,2.273736754e-13,9987.251487,-162.6606934,9824.590794,5
2026-09-22T12:00:00+00:00,2.273736754e-13,9987.251487,-136.6407389,9850.610749,5
2026-09-22T12:15:00+00:00,2.273736754e-13,9987.251487,-163.0595125,9824.191975,5
2026-09-22T12:30:00+00:00,2.273736754e-13,9987.251487,-180.3022091,9806.949278,5
2026-09-22T12:45:00+00:00,2.273736754e-13,9987.251487,-189.8697352,9797.381752,5
2026-09-22T13:00:00+00:00,2.273736754e-13,9987.251487,-204.8492434,9782.402244,5
2026-09-22T13:15:00+00:00,2.273736754e-13,9987.251487,-181.4591848,9805.792303,5
2026-09-22T13:30:00+00:00,2.273736754e-13,9987.251487,-236.640778,9750.610709,5
2026-09-22T13:45:00+00:00,2894.129406,6987.393811,-208.1813925,9673.341825,4
2026-09-22T14:00:00+00:00,2894.129406,6987.393811,-224.2911705,9657.232047,4
2026-09-22T14:15:00+00:00,2894.129406,6987.393811,-176.3535827,9705.169634,4
2026-09-22T14:30:00+00:00,561.2231222,9319.017702,-199.7797957,9680.461028,5
2026-09-22T14:45:00+00:00,561.2231222,9319.017702,-212.5390597,9667.701764,5
2026-09-22T15:00:00+00:00,561.2231222,9319.017702,-192.4775461,9687.763278,5
2026-09-22T15:15:00+00:00,561.2231222,9319.017702,-182.2137506,9698.027073,5
2026-09-22T15:30:00+00:00,3335.633454,6429.405219,-109.6483448,9655.390328,4
2026-09-22T15:45:00+00:00,3335.633454,6429.405219,-112.0679265,9652.970746,4
2026-09-22T16:00:00+00:00,3335.473829,6429.405219,-118.7503963,9646.128652,4
2026-09-22T16:15:00+00:00,0,9762.55825,-115.5394571,9647.018793,5
2026-09-22T16:30:00+00:00,0,9762.55825,-108.911357,9653.646893,5
2026-09-22T16:45:00+00:00,0,9762.55825,-95.30880651,9667.249444,5
2026-09-22T17:00:00+00:00,0,9762.55825,-86.63942201,9675.918828,5
2026-09-22T17:15:00+00:00,0,9762.55825,-86.4524624,9676.105788,5
2026-09-22T17:30:00+00:00,0,9762.55825,-91.82409025,9670.73416,5
2026-09-22T17:45:00+00:00,0,9762.55825,-93.25658494,9669.301665,5
2026-09-22T18:00:00+00:00,0,9762.55825,-98.14977677,9664.408473,5
2026-09-22T18:15:00+00:00,0,9762.55825,-126.0744766,9636.483774,5
2026-09-22T18:30:00+00:00,0,9762.55825,-120.5829646,9641.975286,5
2026-09-22T18:45:00+00:00,0,9762.55825,-123.1885345,9639.369716,5
2026-09-22T19:00:00+00:00,0,9762.55825,-113.6514514,9648.906799,5
2026-09-22T19:15:00+00:00,0,9762.55825,-96.99721864,9665.561031,5
2026-09-22T19:30:00+00:00,0,9762.55825,-126.5256223,9636.032628,5
2026-09-22T19:45:00+00:00,0,9762.55825,-134.522946,9628.035304,5
2026-09-22T20:00:00+00:00,0,9762.55825,-154.9612581,9607.596992,5
2026-09-22T20:15:00+00:00,0,9762.55825,-145.2824972,9617.275753,5
2026-09-22T20:30:00+00:00,0,9762.55825,-154.7462237,9607.812026,5
2026-09-22T20:45:00+00:00,0,9762.55825,-151.8081088,9610.750141,5
2026-09-22T21:00:00+00:00,0,9762.55825,-151.6379605,9610.92029,5
2026-09-22T21:15:00+00:00,0,9762.55825,-154.5228847,9608.035365,5
2026-09-22T21:30:00+00:00,0,9762.55825,-161.0260287,9601.532221,5
2026-09-22T21:45:00+00:00,0,9762.55825,-151.7158871,9610.842363,5
2026-09-22T22:00:00+00:00,0,9762.55825,-165.4188137,9597.139436,5
2026-09-22T22:15:00+00:00,0,9762.55825,-145.9267008,9616.631549,5
2026-09-22T22:30:00+00:00,0,9762.55825,-130.6127593,9631.945491,5
2026-09-22T22:45:00+00:00,0,9762.55825,-130.8453038,9631.712946,5
2026-09-22T23:00:00+00:00,0,9762.55825,-89.11134536,9673.446905,5
2026-09-22T23:15:00+00:00,0,9762.55825,-108.9091146,9653.649136,5
2026-09-22T23:30:00+00:00,0,9762.55825,-122.0131908,9640.545059,5
2026-09-22T23:45:00+00:00,0,9762.55825,-112.1512115,9650.407039,5
2026-09-23T00:00:00+00:00,-0.3181110644,9762.55825,-106.7555915,9655.484547,5
2026-09-23T00:15:00+00:00,-0.3181110644,9762.55825,-104.8938364,9657.346303,5
2026-09-23T00:30:00+00:00,-0.3181110644,9762.55825,-110.9828198,9651.257319,5
2026-09-23T00:45:00+00:00,-0.3181110644,9762.55825,-120.256345,9641.983794,5
